split,task,seed,episode_id,gain_left,gain_right,deadzone_left,deadzone_right,saturation_left,saturation_right,latency_steps,fault_rate,payload_shift,thermal_drift,noise,target_norm,initial_error,contact_level
balanced_nominal,corridor_tracking,0,20,1.07031,0.93031,0.01781,0.01986,0.99188,0.97579,1,0.00000,0.04000,0.02000,0.01800,0.99867,1.05777,0.05000
balanced_nominal,corridor_tracking,0,21,1.09524,0.94236,0.02627,0.02246,0.98010,0.98017,1,0.00000,0.04000,0.02000,0.01800,0.81400,0.86929,0.05000
balanced_nominal,corridor_tracking,0,22,1.04538,0.93474,0.02379,0.01394,0.99277,0.97423,1,0.00000,0.04000,0.02000,0.01800,0.69824,0.72411,0.05000
balanced_nominal,corridor_tracking,0,23,1.05061,0.96075,0.02005,0.01184,0.98037,0.98147,0,0.00000,0.04000,0.02000,0.01800,0.78851,0.85081,0.05000
balanced_nominal,corridor_tracking,0,24,0.93833,1.05037,0.01197,0.01982,0.98245,0.97863,1,0.00000,0.04000,0.02000,0.01800,0.96830,0.99490,0.05000
balanced_nominal,corridor_tracking,0,25,1.07899,0.96377,0.02506,0.02538,0.98306,0.98982,1,0.00000,0.04000,0.02000,0.01800,0.89384,0.88775,0.05000
balanced_nominal,corridor_tracking,0,26,1.08390,0.93207,0.01626,0.01318,0.98222,0.98721,0,0.00000,0.04000,0.02000,0.01800,0.73845,0.72410,0.05000
balanced_nominal,corridor_tracking,0,27,0.92444,1.06283,0.02597,0.01420,0.98050,0.98734,1,0.00000,0.04000,0.02000,0.01800,0.86871,0.88586,0.05000
balanced_nominal,corridor_tracking,0,28,1.05989,0.96092,0.01355,0.01745,0.97897,0.97374,0,0.00000,0.04000,0.02000,0.01800,0.81868,0.84694,0.05000
balanced_nominal,corridor_tracking,0,29,0.90512,1.08607,0.01552,0.02300,0.98311,0.98604,1,0.00000,0.04000,0.02000,0.01800,0.89736,0.85096,0.05000
balanced_nominal,corridor_tracking,0,30,0.91897,1.05722,0.02682,0.01111,0.98781,0.99001,0,0.00000,0.04000,0.02000,0.01800,0.95713,1.00759,0.05000
balanced_nominal,corridor_tracking,0,31,1.07986,0.95979,0.01460,0.01174,0.98522,0.97984,1,0.00000,0.04000,0.02000,0.01800,0.92617,0.92977,0.05000
balanced_nominal,pivot_alignment,0,0,0.91636,1.03970,0.02582,0.01363,0.99031,0.98194,1,0.00000,0.04000,0.02000,0.01800,0.98839,0.96324,0.08000
balanced_nominal,pivot_alignment,0,1,1.05945,0.95566,0.02054,0.01171,0.97251,0.98457,0,0.00000,0.04000,0.02000,0.01800,1.13847,1.20969,0.08000
balanced_nominal,pivot_alignment,0,2,1.07902,0.91712,0.01202,0.01987,0.97640,0.98729,1,0.00000,0.04000,0.02000,0.01800,0.91230,0.89174,0.08000
balanced_nominal,pivot_alignment,0,3,0.94162,1.03889,0.02620,0.02526,0.98054,0.97427,0,0.00000,0.04000,0.02000,0.01800,0.65759,0.67712,0.08000
balanced_nominal,pivot_alignment,0,4,0.95299,1.05095,0.02607,0.01232,0.99206,0.97871,0,0.00000,0.04000,0.02000,0.01800,0.83166,0.86897,0.08000
balanced_nominal,pivot_alignment,0,5,0.90917,1.04390,0.02393,0.02618,0.98053,0.98616,0,0.00000,0.04000,0.02000,0.01800,1.08659,1.12983,0.08000
balanced_nominal,pivot_alignment,0,6,0.92613,1.06286,0.01670,0.01969,0.98137,0.98783,1,0.00000,0.04000,0.02000,0.01800,1.10113,1.05752,0.08000
balanced_nominal,pivot_alignment,0,7,1.06016,0.95249,0.02248,0.01957,0.99058,0.97564,0,0.00000,0.04000,0.02000,0.01800,1.14677,1.22555,0.08000
balanced_nominal,pivot_alignment,0,8,0.92984,1.08103,0.02581,0.01715,0.98378,0.97532,1,0.00000,0.04000,0.02000,0.01800,1.07534,1.06502,0.08000
balanced_nominal,pivot_alignment,0,9,0.91275,1.08618,0.01949,0.02575,0.98842,0.98934,1,0.00000,0.04000,0.02000,0.01800,0.75436,0.79811,0.08000
balanced_nominal,pivot_alignment,0,10,0.93675,1.08543,0.01675,0.01809,0.97628,0.98051,1,0.00000,0.04000,0.02000,0.01800,0.74442,0.67323,0.08000
balanced_nominal,pivot_alignment,0,11,0.91615,1.05314,0.01265,0.01749,0.99065,0.98482,0,0.00000,0.04000,0.02000,0.01800,0.78905,0.80579,0.08000
balanced_nominal,pivot_alignment,0,12,1.06439,0.93710,0.02481,0.02527,0.97887,0.98637,0,0.00000,0.04000,0.02000,0.01800,0.93529,0.90230,0.08000
balanced_nominal,pivot_alignment,0,13,0.90442,1.06838,0.02090,0.01963,0.97282,0.98451,1,0.00000,0.04000,0.02000,0.01800,0.87792,0.82219,0.08000
balanced_nominal,pivot_alignment,0,14,1.05232,0.91431,0.02388,0.01924,0.97883,0.98206,1,0.00000,0.04000,0.02000,0.01800,0.76031,0.69510,0.08000
balanced_nominal,pivot_alignment,0,15,1.09528,0.94470,0.02259,0.01398,0.98132,0.97658,0,0.00000,0.04000,0.02000,0.01800,0.65344,0.64595,0.08000
balanced_nominal,pivot_alignment,0,16,0.94959,1.05850,0.01484,0.01542,0.98292,0.98400,1,0.00000,0.04000,0.02000,0.01800,0.73016,0.68929,0.08000
balanced_nominal,pivot_alignment,0,17,1.08028,0.94502,0.01957,0.01659,0.98353,0.97803,0,0.00000,0.04000,0.02000,0.01800,0.74911,0.70057,0.08000
balanced_nominal,pivot_alignment,0,18,0.91924,1.06665,0.02243,0.02477,0.98839,0.98528,0,0.00000,0.04000,0.02000,0.01800,0.84438,0.77936,0.08000
balanced_nominal,pivot_alignment,0,19,0.90991,1.06312,0.01344,0.01783,0.98338,0.97244,0,0.00000,0.04000,0.02000,0.01800,1.09247,1.07813,0.08000
balanced_nominal,pivot_alignment,0,20,1.05008,0.93423,0.02577,0.02108,0.99337,0.97364,1,0.00000,0.04000,0.02000,0.01800,0.68147,0.70025,0.08000
balanced_nominal,pivot_alignment,0,21,0.93178,1.07050,0.01268,0.01389,0.98127,0.97625,0,0.00000,0.04000,0.02000,0.01800,1.08531,1.14458,0.08000
balanced_nominal,pivot_alignment,0,22,1.07902,0.94086,0.01968,0.01924,0.98462,0.98652,1,0.00000,0.04000,0.02000,0.01800,0.71759,0.69223,0.08000
balanced_nominal,pivot_alignment,0,23,1.05727,0.94578,0.01917,0.01247,0.97580,0.98701,1,0.00000,0.04000,0.02000,0.01800,0.83040,0.80498,0.08000
balanced_nominal,pivot_alignment,0,24,0.90836,1.06378,0.01808,0.01440,0.98938,0.98774,1,0.00000,0.04000,0.02000,0.01800,0.70024,0.62323,0.08000
balanced_nominal,pivot_alignment,0,25,0.93907,1.05237,0.02586,0.01621,0.97881,0.99030,0,0.00000,0.04000,0.02000,0.01800,0.82553,0.79460,0.08000
balanced_nominal,pivot_alignment,0,26,0.92573,1.04600,0.02247,0.01893,0.97895,0.98224,0,0.00000,0.04000,0.02000,0.01800,0.83424,0.81173,0.08000
balanced_nominal,pivot_alignment,0,27,1.09095,0.92319,0.02200,0.01349,0.98256,0.98209,0,0.00000,0.04000,0.02000,0.01800,0.79020,0.85355,0.08000
balanced_nominal,pivot_alignment,0,28,1.05671,0.94252,0.02665,0.01727,0.98636,0.99062,1,0.00000,0.04000,0.02000,0.01800,0.78277,0.76760,0.08000
balanced_nominal,pivot_alignment,0,29,0.94369,1.07582,0.02365,0.01915,0.98726,0.98507,0,0.00000,0.04000,0.02000,0.01800,0.99573,0.96167,0.08000
balanced_nominal,pivot_alignment,0,30,1.06263,0.91747,0.01279,0.02040,0.98000,0.98591,1,0.00000,0.04000,0.02000,0.01800,0.87401,0.85666,0.08000
balanced_nominal,pivot_alignment,0,31,0.93353,1.04174,0.01817,0.01953,0.99198,0.97765,0,0.00000,0.04000,0.02000,0.01800,0.77321,0.75721,0.08000
balanced_nominal,two_joint_reach,0,0,0.92402,1.06813,0.01567,0.02451,0.98380,0.98923,1,0.00000,0.04000,0.02000,0.01800,0.79432,0.84941,0.10000
balanced_nominal,two_joint_reach,0,1,1.07527,0.92248,0.02443,0.02095,0.99188,0.97680,0,0.00000,0.04000,0.02000,0.01800,0.88187,0.87976,0.10000
balanced_nominal,two_joint_reach,0,2,0.94237,1.04325,0.01893,0.01215,0.97387,0.97947,1,0.00000,0.04000,0.02000,0.01800,0.80730,0.86630,0.10000
balanced_nominal,two_joint_reach,0,3,0.94366,1.03677,0.01863,0.02204,0.99096,0.98319,0,0.00000,0.04000,0.02000,0.01800,0.85700,0.81611,0.10000
balanced_nominal,two_joint_reach,0,4,1.05341,0.93199,0.01264,0.02647,0.98817,0.98302,0,0.00000,0.04000,0.02000,0.01800,0.81623,0.85831,0.10000
balanced_nominal,two_joint_reach,0,5,0.91150,1.07649,0.02395,0.01498,0.98866,0.98314,0,0.00000,0.04000,0.02000,0.01800,0.10674,0.09534,0.10000
balanced_nominal,two_joint_reach,0,6,0.91815,1.03890,0.02656,0.01564,0.98923,0.97604,0,0.00000,0.04000,0.02000,0.01800,0.78772,0.81100,0.10000
balanced_nominal,two_joint_reach,0,7,1.04509,0.92867,0.02312,0.02246,0.98248,0.97789,0,0.00000,0.04000,0.02000,0.01800,0.96660,0.93423,0.10000
balanced_nominal,two_joint_reach,0,8,0.94915,1.06203,0.01634,0.01674,0.99026,0.97653,0,0.00000,0.04000,0.02000,0.01800,0.90673,0.84493,0.10000
balanced_nominal,two_joint_reach,0,9,0.93295,1.06205,0.02223,0.02482,0.98826,0.98034,1,0.00000,0.04000,0.02000,0.01800,1.02527,1.03975,0.10000
balanced_nominal,two_joint_reach,0,10,0.93020,1.06290,0.01639,0.02436,0.97380,0.97497,1,0.00000,0.04000,0.02000,0.01800,0.45196,0.44633,0.10000
balanced_nominal,two_joint_reach,0,11,0.94239,1.06545,0.02677,0.02418,0.97260,0.97439,0,0.00000,0.04000,0.02000,0.01800,1.04466,1.01703,0.10000
balanced_nominal,two_joint_reach,0,12,0.92258,1.04066,0.02206,0.01670,0.98150,0.98009,1,0.00000,0.04000,0.02000,0.01800,0.66410,0.66971,0.10000
balanced_nominal,two_joint_reach,0,13,1.04754,0.94433,0.01664,0.01612,0.99208,0.97808,1,0.00000,0.04000,0.02000,0.01800,0.97053,0.99002,0.10000
balanced_nominal,two_joint_reach,0,14,1.06535,0.92647,0.01559,0.02357,0.98734,0.99274,0,0.00000,0.04000,0.02000,0.01800,0.90271,0.91710,0.10000
balanced_nominal,two_joint_reach,0,15,1.09245,0.93112,0.01719,0.01476,0.98899,0.99037,1,0.00000,0.04000,0.02000,0.01800,0.72545,0.66753,0.10000
balanced_nominal,two_joint_reach,0,16,1.07247,0.96358,0.02427,0.01577,0.98900,0.99004,0,0.00000,0.04000,0.02000,0.01800,1.02619,1.05233,0.10000
balanced_nominal,two_joint_reach,0,17,0.90509,1.08313,0.01371,0.02601,0.98804,0.98873,1,0.00000,0.04000,0.02000,0.01800,1.11162,1.09788,0.10000
balanced_nominal,two_joint_reach,0,18,0.92687,1.06968,0.01638,0.01205,0.98066,0.97471,1,0.00000,0.04000,0.02000,0.01800,0.69656,0.73394,0.10000
balanced_nominal,two_joint_reach,0,19,0.94227,1.06041,0.02338,0.02372,0.97629,0.98373,1,0.00000,0.04000,0.02000,0.01800,0.83457,0.87748,0.10000
balanced_nominal,two_joint_reach,0,20,1.08650,0.93190,0.01278,0.01210,0.98588,0.99188,0,0.00000,0.04000,0.02000,0.01800,0.86023,0.82399,0.10000
balanced_nominal,two_joint_reach,0,21,0.95108,1.04592,0.01330,0.02190,0.98832,0.98270,0,0.00000,0.04000,0.02000,0.01800,0.97645,1.01111,0.10000
balanced_nominal,two_joint_reach,0,22,1.05211,0.94527,0.02267,0.02115,0.97778,0.98600,1,0.00000,0.04000,0.02000,0.01800,1.06524,1.12672,0.10000
balanced_nominal,two_joint_reach,0,23,1.05230,0.93965,0.02427,0.01852,0.99225,0.97589,1,0.00000,0.04000,0.02000,0.01800,0.65133,0.69518,0.10000
balanced_nominal,two_joint_reach,0,24,1.07257,0.95576,0.01838,0.01373,0.99162,0.97788,0,0.00000,0.04000,0.02000,0.01800,0.80409,0.90562,0.10000
balanced_nominal,two_joint_reach,0,25,0.94779,1.07489,0.01304,0.02594,0.98603,0.98306,0,0.00000,0.04000,0.02000,0.01800,0.76608,0.79100,0.10000
balanced_nominal,two_joint_reach,0,26,1.07292,0.91724,0.02072,0.01811,0.98945,0.97959,1,0.00000,0.04000,0.02000,0.01800,0.67290,0.72765,0.10000
balanced_nominal,two_joint_reach,0,27,0.95158,1.05520,0.01391,0.02178,0.97743,0.99225,1,0.00000,0.04000,0.02000,0.01800,0.87928,0.90632,0.10000
balanced_nominal,two_joint_reach,0,28,1.09206,0.96306,0.01145,0.02231,0.98157,0.98482,1,0.00000,0.04000,0.02000,0.01800,1.10405,1.25846,0.10000
balanced_nominal,two_joint_reach,0,29,0.93392,1.06312,0.01811,0.02535,0.98499,0.97269,0,0.00000,0.04000,0.02000,0.01800,0.97631,0.90178,0.10000
balanced_nominal,two_joint_reach,0,30,1.07067,0.95859,0.01746,0.02494,0.98037,0.98080,0,0.00000,0.04000,0.02000,0.01800,1.15732,1.11340,0.10000
balanced_nominal,two_joint_reach,0,31,1.08309,0.93959,0.02442,0.02561,0.97866,0.97651,1,0.00000,0.04000,0.02000,0.01800,1.02681,1.01283,0.10000
balanced_nominal,gripper_slide_insert,0,0,1.09142,0.94902,0.02229,0.01429,0.97608,0.98877,1,0.00000,0.04000,0.02000,0.01800,0.84220,0.78832,0.26000
balanced_nominal,gripper_slide_insert,0,1,1.06404,0.93112,0.02096,0.02119,0.97910,0.98112,1,0.00000,0.04000,0.02000,0.01800,0.12103,0.15285,0.26000
balanced_nominal,gripper_slide_insert,0,2,1.06613,0.92876,0.02424,0.01508,0.97410,0.98469,1,0.00000,0.04000,0.02000,0.01800,0.89662,0.86768,0.26000
balanced_nominal,gripper_slide_insert,0,3,0.91674,1.03766,0.02064,0.01129,0.97341,0.98223,1,0.00000,0.04000,0.02000,0.01800,0.80341,0.78418,0.26000
balanced_nominal,gripper_slide_insert,0,4,0.95518,1.04615,0.01575,0.01228,0.97661,0.98182,1,0.00000,0.04000,0.02000,0.01800,1.03362,1.13222,0.26000
balanced_nominal,gripper_slide_insert,0,5,1.06712,0.94015,0.01860,0.02537,0.98090,0.98377,1,0.00000,0.04000,0.02000,0.01800,0.72502,0.76507,0.26000
balanced_nominal,gripper_slide_insert,0,6,1.05340,0.94282,0.01906,0.02626,0.98164,0.97514,0,0.00000,0.04000,0.02000,0.01800,0.83149,0.79698,0.26000
balanced_nominal,gripper_slide_insert,0,7,1.05248,0.92937,0.01789,0.02541,0.97797,0.99285,0,0.00000,0.04000,0.02000,0.01800,0.90616,0.96795,0.26000
balanced_nominal,gripper_slide_insert,0,8,0.90603,1.06307,0.02636,0.01540,0.97738,0.97550,0,0.00000,0.04000,0.02000,0.01800,1.04840,0.99705,0.26000
balanced_nominal,gripper_slide_insert,0,9,1.04570,0.92209,0.01790,0.02323,0.97940,0.98973,1,0.00000,0.04000,0.02000,0.01800,0.96314,0.95005,0.26000
balanced_nominal,gripper_slide_insert,0,10,1.04873,0.91815,0.01297,0.02538,0.97681,0.98686,0,0.00000,0.04000,0.02000,0.01800,0.95085,0.95307,0.26000
balanced_nominal,gripper_slide_insert,0,11,1.06621,0.95017,0.01209,0.02086,0.97699,0.98893,1,0.00000,0.04000,0.02000,0.01800,0.68376,0.54661,0.26000
balanced_nominal,gripper_slide_insert,0,12,1.08564,0.91886,0.01173,0.01472,0.98487,0.98130,1,0.00000,0.04000,0.02000,0.01800,0.71483,0.73716,0.26000
balanced_nominal,gripper_slide_insert,0,13,0.92677,1.04983,0.02609,0.01965,0.98142,0.98394,1,0.00000,0.04000,0.02000,0.01800,0.69633,0.72229,0.26000
balanced_nominal,gripper_slide_insert,0,14,1.08623,0.95572,0.01601,0.01886,0.99051,0.99202,1,0.00000,0.04000,0.02000,0.01800,0.54477,0.57160,0.26000
balanced_nominal,gripper_slide_insert,0,15,1.08869,0.94795,0.02633,0.02616,0.99106,0.98202,1,0.00000,0.04000,0.02000,0.01800,1.03455,1.03773,0.26000
balanced_nominal,gripper_slide_insert,0,16,0.91939,1.05610,0.01715,0.01275,0.98204,0.98559,1,0.00000,0.04000,0.02000,0.01800,0.78052,0.69753,0.26000
balanced_nominal,gripper_slide_insert,0,17,0.92170,1.05410,0.01695,0.02607,0.97526,0.98173,0,0.00000,0.04000,0.02000,0.01800,0.94465,0.93108,0.26000
balanced_nominal,gripper_slide_insert,0,18,1.06871,0.91922,0.02438,0.01803,0.97377,0.98756,1,0.00000,0.04000,0.02000,0.01800,0.69962,0.63045,0.26000
balanced_nominal,gripper_slide_insert,0,19,1.07747,0.93178,0.02458,0.02103,0.98194,0.97616,0,0.00000,0.04000,0.02000,0.01800,0.98451,0.98537,0.26000
balanced_nominal,gripper_slide_insert,0,20,1.07188,0.95614,0.02155,0.01349,0.97251,0.99315,1,0.00000,0.04000,0.02000,0.01800,1.05424,1.07518,0.26000
balanced_nominal,gripper_slide_insert,0,21,1.05110,0.93200,0.01962,0.01456,0.98488,0.97831,1,0.00000,0.04000,0.02000,0.01800,0.73833,0.77468,0.26000
balanced_nominal,gripper_slide_insert,0,22,0.91608,1.07020,0.01556,0.02187,0.97408,0.98401,0,0.00000,0.04000,0.02000,0.01800,1.02535,0.97987,0.26000
balanced_nominal,gripper_slide_insert,0,23,0.94765,1.03733,0.01469,0.02615,0.97250,0.98283,0,0.00000,0.04000,0.02000,0.01800,0.92243,0.84862,0.26000
balanced_nominal,gripper_slide_insert,0,24,1.08276,0.95579,0.02119,0.01283,0.97930,0.98565,1,0.00000,0.04000,0.02000,0.01800,0.96304,0.98627,0.26000
balanced_nominal,gripper_slide_insert,0,25,0.93987,1.03886,0.01125,0.01246,0.97907,0.98017,1,0.00000,0.04000,0.02000,0.01800,0.69948,0.72466,0.26000
balanced_nominal,gripper_slide_insert,0,26,1.07649,0.95747,0.01768,0.02366,0.97334,0.98264,0,0.00000,0.04000,0.02000,0.01800,0.77487,0.80949,0.26000
balanced_nominal,gripper_slide_insert,0,27,1.08165,0.95239,0.01794,0.02280,0.97310,0.98339,1,0.00000,0.04000,0.02000,0.01800,0.40921,0.41806,0.26000
balanced_nominal,gripper_slide_insert,0,28,0.92091,1.03665,0.01910,0.02101,0.99205,0.97686,1,0.00000,0.04000,0.02000,0.01800,1.07017,1.12625,0.26000
balanced_nominal,gripper_slide_insert,0,29,1.05331,0.92243,0.02362,0.02365,0.97679,0.97638,1,0.00000,0.04000,0.02000,0.01800,0.79910,0.75625,0.26000
balanced_nominal,gripper_slide_insert,0,30,1.08811,0.92816,0.01777,0.02639,0.97779,0.98095,1,0.00000,0.04000,0.02000,0.01800,0.97804,1.00251,0.26000
balanced_nominal,gripper_slide_insert,0,31,0.92898,1.06309,0.02676,0.01957,0.98005,0.98457,1,0.00000,0.04000,0.02000,0.01800,0.93130,0.98284,0.26000
balanced_nominal,mobile_base_docking,0,0,0.92926,1.04833,0.02494,0.01939,0.99048,0.97371,1,0.00000,0.04000,0.02000,0.01800,0.99265,1.05769,0.18000
balanced_nominal,mobile_base_docking,0,1,0.91814,1.06365,0.02322,0.02588,0.98194,0.98509,1,0.00000,0.04000,0.02000,0.01800,0.71140,0.65718,0.18000
balanced_nominal,mobile_base_docking,0,2,0.95299,1.03891,0.02600,0.01600,0.98534,0.99172,1,0.00000,0.04000,0.02000,0.01800,0.88648,0.85283,0.18000
balanced_nominal,mobile_base_docking,0,3,1.08623,0.94853,0.01403,0.01534,0.98152,0.97768,1,0.00000,0.04000,0.02000,0.01800,0.72261,0.67808,0.18000
balanced_nominal,mobile_base_docking,0,4,0.91163,1.07152,0.02368,0.01483,0.97976,0.98405,0,0.00000,0.04000,0.02000,0.01800,0.80773,0.83252,0.18000
balanced_nominal,mobile_base_docking,0,5,1.06673,0.91876,0.01946,0.02689,0.97992,0.98722,1,0.00000,0.04000,0.02000,0.01800,1.08607,1.09596,0.18000
balanced_nominal,mobile_base_docking,0,6,1.05261,0.92471,0.01527,0.01996,0.98599,0.97599,0,0.00000,0.04000,0.02000,0.01800,0.72396,0.69534,0.18000
balanced_nominal,mobile_base_docking,0,7,1.05520,0.93285,0.01688,0.02418,0.97780,0.99146,1,0.00000,0.04000,0.02000,0.01800,0.65572,0.65348,0.18000
balanced_nominal,mobile_base_docking,0,8,1.07374,0.95300,0.02612,0.01275,0.98346,0.97331,0,0.00000,0.04000,0.02000,0.01800,1.07076,1.03589,0.18000
balanced_nominal,mobile_base_docking,0,9,1.05066,0.95138,0.01651,0.02355,0.98582,0.97448,1,0.00000,0.04000,0.02000,0.01800,1.08048,1.06841,0.18000
balanced_nominal,mobile_base_docking,0,10,0.93919,1.05275,0.02110,0.02385,0.98421,0.99037,1,0.00000,0.04000,0.02000,0.01800,0.98134,0.91712,0.18000
balanced_nominal,mobile_base_docking,0,11,0.94482,1.05839,0.01166,0.02505,0.98531,0.97427,0,0.00000,0.04000,0.02000,0.01800,0.80767,0.75054,0.18000
balanced_nominal,mobile_base_docking,0,12,1.09313,0.93223,0.02188,0.02305,0.98383,0.98093,0,0.00000,0.04000,0.02000,0.01800,0.99185,0.87306,0.18000
balanced_nominal,mobile_base_docking,0,13,0.92724,1.03612,0.01697,0.02641,0.98344,0.98611,0,0.00000,0.04000,0.02000,0.01800,0.75765,0.75668,0.18000
balanced_nominal,mobile_base_docking,0,14,1.05729,0.92094,0.02646,0.02370,0.98532,0.97756,1,0.00000,0.04000,0.02000,0.01800,0.79069,0.76765,0.18000
balanced_nominal,mobile_base_docking,0,15,1.08645,0.92314,0.01743,0.01842,0.98080,0.97598,1,0.00000,0.04000,0.02000,0.01800,1.10863,1.15765,0.18000
balanced_nominal,mobile_base_docking,0,16,1.07436,0.95244,0.01277,0.02155,0.98075,0.98460,0,0.00000,0.04000,0.02000,0.01800,0.97676,1.00489,0.18000
balanced_nominal,mobile_base_docking,0,17,1.07124,0.95661,0.02246,0.01278,0.97727,0.97529,0,0.00000,0.04000,0.02000,0.01800,1.12089,1.16487,0.18000
balanced_nominal,mobile_base_docking,0,18,1.09191,0.94702,0.01111,0.01701,0.97285,0.99016,0,0.00000,0.04000,0.02000,0.01800,0.80895,0.75152,0.18000
balanced_nominal,mobile_base_docking,0,19,0.93731,1.08094,0.02264,0.01571,0.97598,0.97592,1,0.00000,0.04000,0.02000,0.01800,1.08465,1.10208,0.18000
balanced_nominal,mobile_base_docking,0,20,1.05101,0.92164,0.02102,0.02651,0.99247,0.97997,0,0.00000,0.04000,0.02000,0.01800,0.66958,0.66052,0.18000
balanced_nominal,mobile_base_docking,0,21,1.06581,0.96059,0.01655,0.01672,0.98361,0.97831,1,0.00000,0.04000,0.02000,0.01800,0.98784,1.06082,0.18000
balanced_nominal,mobile_base_docking,0,22,1.06005,0.95994,0.01333,0.01178,0.99197,0.98388,1,0.00000,0.04000,0.02000,0.01800,0.54173,0.62004,0.18000
balanced_nominal,mobile_base_docking,0,23,0.91624,1.07367,0.01203,0.02336,0.98660,0.97325,0,0.00000,0.04000,0.02000,0.01800,1.12707,1.04487,0.18000
balanced_nominal,mobile_base_docking,0,24,1.06351,0.95084,0.02636,0.01245,0.99009,0.99310,0,0.00000,0.04000,0.02000,0.01800,0.98907,1.03185,0.18000
balanced_nominal,mobile_base_docking,0,25,0.94865,1.07037,0.02128,0.01819,0.97348,0.98873,1,0.00000,0.04000,0.02000,0.01800,0.97636,1.00083,0.18000
balanced_nominal,mobile_base_docking,0,26,0.91402,1.04345,0.02081,0.01835,0.98046,0.97474,1,0.00000,0.04000,0.02000,0.01800,0.24753,0.17072,0.18000
balanced_nominal,mobile_base_docking,0,27,0.95218,1.05819,0.02185,0.02250,0.98086,0.97354,0,0.00000,0.04000,0.02000,0.01800,0.68981,0.65579,0.18000
balanced_nominal,mobile_base_docking,0,28,0.92339,1.06332,0.01842,0.01125,0.97725,0.98505,0,0.00000,0.04000,0.02000,0.01800,1.04010,1.01918,0.18000
